rider_id,age,ratings,restaurant_latitude,restaurant_longitude,delivery_latitude,delivery_longitude,weather,traffic,vehicle_condition,type_of_order,type_of_vehicle,multiple_deliveries,festival,city_type,time_taken,city_name,order_day,order_month,order_day_of_week,is_weekend,pickup_time_minutes,order_time_hour,order_time_of_day,distance,distance_type
VADRES010DEL01 ,27.0,4.5,22.310329,73.169083,22.420329,73.279083,stormy,medium,1,meal,motorcycle,0.0,no,urban,16,VAD,8,3,tuesday,0,5.0,17.0,evening,16.659974055073302,very_long
MUMRES05DEL01 ,22.0,4.1,18.927584,72.832585,18.997584,72.902585,cloudy,jam,1,buffet,scooter,1.0,no,metropolitian,44,MUM,8,3,tuesday,0,15.0,21.0,night,10.71321076429732,long
BANGRES11DEL01 ,35.0,4.5,12.934365,77.616155,12.974365,77.656155,stormy,medium,0,meal,motorcycle,1.0,no,urban,28,BANG,17,3,thursday,0,10.0,15.0,afternoon,6.210605364096597,medium
LUDHRES14DEL01 ,24.0,4.8,30.892978,75.821847,30.932978,75.861847,windy,high,1,meal,scooter,0.0,no,urban,18,LUDH,17,2,thursday,0,5.0,14.0,afternoon,5.860427380964598,medium
RANCHIRES06DEL01 ,37.0,4.7,23.357804,85.325146,23.397804,85.365146,fog,medium,1,snack,scooter,0.0,no,metropolitian,17,RANCHI,15,3,tuesday,0,15.0,16.0,afternoon,6.037474189824093,medium
CHENRES02DEL02 ,22.0,5.0,13.086438,80.220672,13.166438,80.300672,stormy,jam,0,drinks,motorcycle,1.0,no,metropolitian,25,CHEN,20,3,sunday,1,5.0,19.0,evening,12.417003842687146,long
MUMRES11DEL01 ,23.0,3.5,18.994237,72.825553,19.104237,72.935553,sunny,low,2,drinks,scooter,1.0,no,metropolitian,41,MUM,10,3,thursday,0,5.0,23.0,night,16.830905551931956,very_long
JAPRES13DEL03 ,31.0,4.6,26.846156,75.8023,26.876156,75.8323,fog,jam,0,buffet,motorcycle,1.0,no,metropolitian,32,JAP,21,3,monday,0,15.0,19.0,evening,4.470346734255946,short
RANCHIRES03DEL03 ,25.0,4.7,,,,,sandstorms,jam,0,buffet,motorcycle,0.0,no,metropolitian,17,RANCHI,30,3,wednesday,0,15.0,20.0,night,,
COIMBRES08DEL02 ,31.0,4.8,11.001852,76.976268,11.021852,76.996268,cloudy,high,0,snack,motorcycle,1.0,no,metropolitian,30,COIMB,5,4,tuesday,0,5.0,11.0,morning,3.1162479956299673,short
INDORES11DEL01 ,,,22.751234,75.88949,22.861234,75.99949,cloudy,jam,0,buffet,motorcycle,0.0,no,metropolitian,40,INDO,23,3,wednesday,0,5.0,20.0,night,16.635451215537916,very_long
INDORES16DEL02 ,32.0,4.7,22.744648,75.894377,22.874648,76.024377,sandstorms,medium,0,snack,motorcycle,0.0,no,metropolitian,40,INDO,2,3,wednesday,0,5.0,18.0,evening,19.659851482292062,very_long
RANCHIRES06DEL03 ,26.0,4.7,23.357804,85.325146,23.387804,85.355146,cloudy,jam,0,buffet,motorcycle,0.0,no,metropolitian,25,RANCHI,30,3,wednesday,0,10.0,21.0,night,4.528183776759067,short
BANGRES11DEL01 ,20.0,4.8,12.934365,77.616155,12.974365,77.656155,fog,medium,1,snack,motorcycle,0.0,no,metropolitian,17,BANG,28,3,monday,0,10.0,15.0,afternoon,6.210605364096597,medium
VADRES19DEL03 ,34.0,4.7,22.311844,73.165081,22.401844,73.255081,sunny,jam,1,buffet,motorcycle,1.0,no,metropolitian,20,VAD,31,3,thursday,0,15.0,21.0,night,13.63127120906983,long
SURRES06DEL02 ,34.0,4.9,21.185047,72.80859,21.265047,72.88859,sandstorms,low,0,buffet,motorcycle,0.0,no,metropolitian,20,SUR,31,3,thursday,0,5.0,23.0,night,12.161069532201358,long
JAPRES13DEL02 ,25.0,4.9,26.846156,75.8023,26.866156,75.8223,cloudy,low,1,snack,motorcycle,1.0,no,urban,18,JAP,7,3,monday,0,5.0,8.0,morning,2.980289542200211,short
COIMBRES07DEL03 ,32.0,4.9,10.96185,76.971082,10.99185,77.001082,sunny,low,1,snack,motorcycle,1.0,no,metropolitian,15,COIMB,24,3,thursday,0,5.0,23.0,night,4.674644234401863,short
JAPRES07DEL02 ,34.0,4.6,26.766536,75.837333,26.816536,75.887333,cloudy,medium,0,buffet,motorcycle,0.0,no,metropolitian,28,JAP,1,4,friday,0,15.0,18.0,evening,7.452607659561829,medium
MYSRES05DEL01 ,36.0,4.6,12.323978,76.627961,12.433978,76.737961,sunny,low,0,buffet,motorcycle,1.0,no,metropolitian,24,MYS,16,3,wednesday,0,10.0,22.0,night,17.097972861362276,very_long
RANCHIRES19DEL01 ,29.0,4.6,23.333017,85.3172,23.403017,85.3872,windy,low,0,drinks,motorcycle,1.0,no,urban,16,RANCHI,2,3,wednesday,0,15.0,22.0,night,10.565936169903516,long
VADRES04DEL02 ,31.0,4.8,,,,,fog,jam,1,drinks,motorcycle,3.0,no,metropolitian,48,VAD,18,3,friday,0,10.0,20.0,night,,
HYDRES02DEL01 ,28.0,5.0,17.41233,78.449654,17.52233,78.559654,fog,low,2,snack,motorcycle,1.0,no,metropolitian,20,HYD,27,3,sunday,1,15.0,0.0,after_midnight,16.90375725452544,very_long
MUMRES05DEL03 ,37.0,4.1,18.927584,72.832585,18.987584,72.892585,windy,low,0,buffet,motorcycle,1.0,no,urban,21,MUM,13,3,sunday,1,15.0,23.0,night,9.182882169250194,medium
HYDRES07DEL01 ,26.0,4.7,17.424114,78.347554,17.534114,78.457554,stormy,medium,2,drinks,scooter,1.0,no,metropolitian,17,HYD,14,3,monday,0,15.0,18.0,evening,16.903235903519843,very_long
RANCHIRES18DEL01 ,33.0,5.0,23.351489,85.324253,23.361489,85.334253,fog,high,1,snack,motorcycle,2.0,no,metropolitian,38,RANCHI,24,3,thursday,0,5.0,11.0,morning,1.509479521227172,short
BANGRES08DEL02 ,,,12.906229,77.596791,12.986229,77.676791,stormy,low,2,buffet,scooter,0.0,no,metropolitian,24,BANG,2,4,saturday,1,,,,12.421407858787804,long
SURRES07DEL02 ,20.0,2.6,21.170798,72.790489,21.250798,72.870489,sunny,low,2,snack,scooter,1.0,no,urban,34,SUR,2,4,saturday,1,10.0,23.0,night,12.16161548161981,long
RANCHIRES13DEL02 ,33.0,4.8,23.374989,85.335486,23.394989,85.355486,windy,low,2,meal,scooter,1.0,no,metropolitian,20,RANCHI,13,3,sunday,1,10.0,8.0,morning,3.0186622920269803,short
PUNERES12DEL01 ,29.0,4.3,18.520016,73.830547,18.590016,73.900547,fog,jam,1,meal,motorcycle,1.0,no,metropolitian,34,PUNE,12,3,saturday,1,5.0,19.0,evening,10.725453068738938,long
HYDRES09DEL01 ,33.0,4.4,17.431668,78.408321,17.501668,78.478321,cloudy,medium,1,meal,scooter,1.0,yes,metropolitian,44,HYD,20,3,sunday,1,10.0,17.0,evening,10.756955716295083,long
COIMBRES05DEL01 ,21.0,4.3,11.022169,76.999594,11.092169,77.069594,sandstorms,jam,0,meal,motorcycle,0.0,no,metropolitian,33,COIMB,2,3,wednesday,0,5.0,20.0,night,10.906042243292653,long
INDORES20DEL02 ,35.0,4.8,22.732225,75.874765,22.862225,76.004765,sandstorms,medium,0,buffet,motorcycle,3.0,yes,metropolitian,49,INDO,14,3,monday,0,15.0,18.0,evening,19.660674820590273,very_long
MUMRES08DEL03 ,34.0,4.6,19.065838,72.832658,19.155838,72.922658,cloudy,medium,2,meal,motorcycle,3.0,yes,,44,MUM,18,3,friday,0,15.0,17.0,evening,13.768325585874765,long
RANCHIRES14DEL03 ,22.0,4.8,,,,,fog,medium,1,buffet,scooter,0.0,no,metropolitian,16,RANCHI,5,3,saturday,1,15.0,18.0,evening,,
MUMRES05DEL03 ,35.0,4.9,18.927584,72.832585,18.957584,72.862585,windy,medium,0,buffet,motorcycle,1.0,no,metropolitian,27,MUM,1,4,friday,0,10.0,18.0,evening,4.591636071834256,short
INDORES08DEL02 ,26.0,5.0,22.725748,75.898497,22.855747,76.028497,sunny,medium,0,drinks,motorcycle,1.0,no,metropolitian,27,INDO,2,4,saturday,1,10.0,18.0,evening,19.66102221350665,very_long
COIMBRES06DEL01 ,22.0,4.8,11.021278,76.995017,11.091278,77.065017,cloudy,medium,0,buffet,motorcycle,1.0,no,metropolitian,34,COIMB,16,3,wednesday,0,10.0,17.0,evening,10.906058503327221,long
KOLRES17DEL03 ,21.0,4.7,22.569358,88.433452,22.629358,88.493452,cloudy,jam,1,snack,motorcycle,1.0,no,metropolitian,29,KOL,15,2,tuesday,0,5.0,20.0,night,9.08018733194538,medium
JAPRES07DEL01 ,30.0,4.8,26.766536,75.837333,26.876536,75.947333,sunny,jam,1,buffet,motorcycle,1.0,no,,21,JAP,2,4,saturday,1,5.0,20.0,night,16.3938118808,very_long
SURRES04DEL01 ,34.0,4.1,21.173493,72.801953,21.213493,72.841953,sandstorms,high,0,meal,motorcycle,1.0,no,metropolitian,34,SUR,1,3,tuesday,0,10.0,13.0,afternoon,6.081139317039376,medium
COIMBRES20DEL01 ,28.0,4.8,10.994136,76.963303,11.064136,77.033303,fog,low,1,buffet,scooter,0.0,no,metropolitian,24,COIMB,2,4,saturday,1,15.0,22.0,night,10.906553214977128,long
RANCHIRES04DEL01 ,25.0,4.6,23.359033,85.325347,23.399033,85.365347,fog,medium,2,meal,motorcycle,1.0,no,metropolitian,13,RANCHI,1,3,tuesday,0,5.0,16.0,afternoon,6.037448590044755,medium
HYDRES18DEL01 ,29.0,4.6,17.450851,78.379347,17.460851,78.389347,sunny,low,0,buffet,motorcycle,0.0,no,urban,10,HYD,17,3,thursday,0,10.0,8.0,morning,1.5367515001848098,short
GOARES01DEL03 ,34.0,4.7,15.576683,73.75575,15.636683,73.81575,fog,jam,2,buffet,motorcycle,1.0,no,urban,29,GOA,17,2,thursday,0,10.0,19.0,evening,9.262902940888349,medium
JAPRES18DEL01 ,30.0,4.9,26.913987,75.752891,26.923987,75.762891,sunny,low,0,buffet,motorcycle,0.0,no,metropolitian,22,JAP,24,3,thursday,0,5.0,10.0,morning,1.489777721651655,short
HYDRES01DEL02 ,21.0,4.7,17.410371,78.437225,17.490371,78.517225,sandstorms,low,0,drinks,motorcycle,1.0,no,metropolitian,20,HYD,20,3,sunday,1,15.0,0.0,after_midnight,12.294187491090893,long
COIMBRES18DEL02 ,35.0,4.4,11.02091,76.940432,11.15091,77.070432,fog,jam,2,snack,scooter,1.0,no,metropolitian,39,COIMB,12,3,saturday,1,10.0,20.0,night,20.253101372632372,very_long
PUNERES010DEL01 ,35.0,5.0,18.539299,73.897902,18.549299,73.907902,windy,low,2,drinks,scooter,0.0,no,urban,23,PUNE,7,3,monday,0,5.0,8.0,morning,1.5322531674035038,short
BANGRES08DEL03 ,24.0,4.9,12.906229,77.596791,12.936229,77.626791,windy,medium,0,drinks,motorcycle,1.0,no,metropolitian,26,BANG,15,3,tuesday,0,5.0,17.0,evening,4.65825552423237,short
CHENRES20DEL03 ,38.0,4.8,12.975996,80.221898,13.065996,80.311898,sandstorms,low,0,drinks,motorcycle,1.0,no,urban,20,CHEN,16,3,wednesday,0,10.0,22.0,night,13.972036025783177,long
MYSRES07DEL03 ,31.0,4.8,12.325461,76.632278,12.355461,76.662278,sunny,jam,2,meal,motorcycle,0.0,no,metropolitian,23,MYS,11,3,friday,0,5.0,21.0,night,4.663419307399213,short
JAPRES20DEL02 ,24.0,4.9,26.956431,75.776649,27.006431,75.826649,stormy,jam,0,buffet,motorcycle,0.0,no,metropolitian,26,JAP,15,3,tuesday,0,5.0,20.0,night,7.447061074885405,medium
MUMRES05DEL02 ,37.0,5.0,18.927584,72.832585,19.057584,72.962585,stormy,low,0,meal,motorcycle,1.0,no,metropolitian,28,MUM,12,3,saturday,1,10.0,22.0,night,19.894269594418525,very_long
SURRES15DEL01 ,38.0,4.4,21.160522,72.771477,21.270522,72.881477,windy,jam,1,drinks,motorcycle,0.0,no,metropolitian,43,SUR,6,3,sunday,1,15.0,19.0,evening,16.721971571134954,very_long
INDORES14DEL01 ,30.0,4.3,22.761593,75.886362,22.771593,75.896362,sandstorms,low,0,snack,motorcycle,1.0,no,metropolitian,34,INDO,1,4,friday,0,5.0,8.0,morning,1.5125158890828319,short
BANGRES07DEL02 ,37.0,4.9,12.978453,77.643685,13.028453,77.693685,fog,low,1,buffet,motorcycle,1.0,no,,16,BANG,21,3,monday,0,5.0,23.0,night,7.762510040102141,medium
JAPRES02DEL01 ,31.0,4.9,26.914142,75.805704,26.984142,75.875704,stormy,low,2,drinks,scooter,1.0,no,urban,16,JAP,14,3,monday,0,5.0,23.0,night,10.427208660422918,long
MYSRES20DEL03 ,39.0,4.2,12.337978,76.616792,12.367978,76.646792,windy,low,0,meal,motorcycle,1.0,no,metropolitian,26,MYS,11,3,friday,0,15.0,23.0,night,4.66331041671685,short
KNPRES11DEL01 ,20.0,4.6,26.474986,80.342796,26.544986,80.412796,fog,medium,2,snack,motorcycle,2.0,no,metropolitian,35,KNP,16,2,wednesday,0,5.0,18.0,evening,10.445083298990602,long
SURRES20DEL01 ,35.0,5.0,21.15276,72.778059,21.19276,72.818059,sunny,high,2,meal,scooter,1.0,no,urban,22,SUR,21,3,monday,0,15.0,14.0,afternoon,6.08153593718375,medium
KNPRES04DEL01 ,20.0,4.5,26.471529,80.313458,26.481529,80.323458,fog,low,0,buffet,motorcycle,1.0,no,metropolitian,24,KNP,15,2,tuesday,0,5.0,9.0,morning,1.4923480030639218,short
CHENRES20DEL02 ,39.0,4.9,12.975996,80.221898,12.995996,80.241898,sunny,low,0,meal,motorcycle,0.0,no,urban,22,CHEN,21,3,monday,0,15.0,10.0,morning,3.1051103947027285,short
LUDHRES14DEL03 ,38.0,5.0,30.892978,75.821847,30.982978,75.911847,sandstorms,low,0,meal,motorcycle,1.0,no,metropolitian,26,LUDH,12,2,saturday,1,5.0,23.0,night,13.184499403668973,long
HYDRES09DEL01 ,31.0,4.8,17.431668,78.408321,17.471668,78.448321,sandstorms,medium,0,drinks,motorcycle,1.0,no,metropolitian,27,HYD,24,3,thursday,0,10.0,15.0,afternoon,6.147073151032162,medium
MYSRES02DEL03 ,22.0,5.0,12.304569,76.643622,12.364569,76.703622,fog,jam,0,meal,motorcycle,,no,urban,24,MYS,9,3,wednesday,0,10.0,20.0,night,9.326940869812143,medium
AURGRES14DEL01 ,38.0,5.0,19.875016,75.322405,19.915016,75.362405,sunny,medium,2,drinks,scooter,1.0,no,metropolitian,19,AURG,13,2,sunday,1,15.0,16.0,afternoon,6.10531621082431,medium
SURRES06DEL03 ,38.0,4.9,21.185047,72.80859,21.275047,72.89859,stormy,low,2,drinks,motorcycle,0.0,no,metropolitian,18,SUR,25,3,friday,0,5.0,23.0,night,13.680987399157162,long
KOCRES04DEL03 ,38.0,4.7,9.966783,76.242981,10.026783,76.302981,cloudy,medium,0,meal,motorcycle,1.0,no,metropolitian,26,KOC,13,2,sunday,1,15.0,17.0,evening,9.36385112613482,medium
COIMBRES13DEL01 ,26.0,4.5,11.003669,76.976494,11.043669,77.016494,sunny,high,0,snack,motorcycle,0.0,no,metropolitian,41,COIMB,11,3,friday,0,15.0,14.0,afternoon,6.232373129283698,medium
CHENRES16DEL02 ,35.0,4.8,13.049645,80.242268,13.099645,80.292268,sunny,jam,1,snack,scooter,0.0,no,metropolitian,17,CHEN,11,3,friday,0,15.0,19.0,evening,7.761422437275377,medium
JAPRES04DEL01 ,24.0,4.8,26.902328,75.794257,26.942328,75.834257,fog,medium,1,drinks,scooter,1.0,no,metropolitian,17,JAP,9,3,wednesday,0,10.0,16.0,afternoon,5.959032639454782,medium
BHPRES20DEL02 ,28.0,4.7,23.235123,77.398886,23.255123,77.418886,stormy,low,2,buffet,motorcycle,0.0,no,metropolitian,16,BHP,11,2,friday,0,15.0,8.0,morning,3.020115627795588,short
HYDRES17DEL02 ,37.0,4.6,17.451976,78.385883,17.531976,78.465883,stormy,jam,2,meal,scooter,1.0,no,metropolitian,30,HYD,29,3,tuesday,0,5.0,21.0,night,12.292848945038811,long
VADRES14DEL01 ,35.0,4.9,22.311603,73.165012,22.381603,73.235012,stormy,low,1,meal,scooter,1.0,no,urban,17,VAD,6,4,wednesday,0,15.0,0.0,after_midnight,10.60245939514964,long
DEHRES02DEL02 ,24.0,4.9,,,,,sunny,medium,2,buffet,electric_scooter,0.0,no,metropolitian,17,DEH,12,2,saturday,1,5.0,18.0,evening,,
SURRES01DEL03 ,27.0,5.0,21.186438,72.794115,21.246438,72.854115,stormy,medium,2,meal,motorcycle,0.0,no,metropolitian,29,SUR,1,3,tuesday,0,15.0,17.0,evening,9.121049806498666,medium
BANGRES05DEL01 ,22.0,4.7,12.970324,77.645748,13.040324,77.715748,windy,jam,0,drinks,motorcycle,1.0,no,urban,36,BANG,8,3,tuesday,0,10.0,21.0,night,10.867473945951692,long
RANCHIRES13DEL01 ,30.0,4.8,23.374989,85.335486,23.384989,85.345486,cloudy,high,0,meal,motorcycle,0.0,no,metropolitian,30,RANCHI,13,3,sunday,1,15.0,11.0,morning,1.5093571915760948,short
PUNERES05DEL01 ,24.0,4.8,18.543626,73.905101,18.553626,73.915101,sandstorms,low,2,meal,motorcycle,0.0,no,urban,10,PUNE,17,3,thursday,0,10.0,8.0,morning,1.532234790495708,short
VADRES07DEL03 ,33.0,4.4,,,,,windy,jam,0,meal,motorcycle,2.0,no,urban,40,VAD,19,3,saturday,1,10.0,20.0,night,,
VADRES11DEL01 ,35.0,5.0,22.308096,73.167753,22.418096,73.277753,fog,jam,1,drinks,scooter,2.0,no,metropolitian,37,VAD,27,3,sunday,1,15.0,20.0,night,16.660097204546265,very_long
COIMBRES18DEL03 ,34.0,4.6,11.02091,76.940432,11.08091,77.000432,cloudy,low,2,meal,motorcycle,1.0,no,urban,18,COIMB,13,3,sunday,1,5.0,23.0,night,9.348134176984027,medium
KNPRES04DEL02 ,34.0,4.6,26.471529,80.313458,26.601529,80.443458,fog,jam,0,meal,motorcycle,0.0,no,metropolitian,54,KNP,14,2,monday,0,10.0,20.0,night,19.396015245394,very_long
BANGRES02DEL01 ,,,12.970221,77.645396,12.980221,77.655396,fog,low,0,snack,motorcycle,1.0,no,metropolitian,15,BANG,5,3,saturday,1,,,,1.5525879817947141,short
PUNERES04DEL02 ,36.0,4.8,18.51421,73.838429,18.64421,73.968429,stormy,medium,1,buffet,motorcycle,1.0,no,metropolitian,24,PUNE,10,3,thursday,0,5.0,17.0,evening,19.917359352866203,very_long
HYDRES07DEL02 ,38.0,4.6,17.424114,78.347554,17.474114,78.397554,windy,medium,1,meal,motorcycle,1.0,no,urban,28,HYD,5,4,tuesday,0,10.0,17.0,evening,7.683892680377775,medium
LUDHRES03DEL02 ,36.0,4.6,30.88722,75.804893,30.96722,75.884893,fog,jam,0,buffet,motorcycle,2.0,no,metropolitian,41,LUDH,14,2,monday,0,15.0,20.0,night,11.720114258240192,long
DEHRES03DEL02 ,36.0,4.4,30.335259,78.053162,30.465259,78.183162,stormy,medium,0,drinks,motorcycle,1.0,no,metropolitian,34,DEH,18,2,friday,0,15.0,17.0,evening,19.089398573506358,very_long
ALHRES06DEL03 ,26.0,4.9,,,,,cloudy,medium,2,drinks,scooter,1.0,no,metropolitian,34,ALH,16,2,wednesday,0,10.0,17.0,evening,,
CHENRES20DEL01 ,23.0,4.8,12.975996,80.221898,13.015996,80.261898,stormy,high,2,meal,scooter,0.0,no,urban,12,CHEN,30,3,wednesday,0,15.0,12.0,afternoon,6.210098947886509,medium
JAPRES13DEL01 ,23.0,4.5,26.846156,75.8023,26.916156,75.8723,sunny,medium,2,buffet,scooter,1.0,no,metropolitian,19,JAP,23,3,wednesday,0,5.0,19.0,evening,10.42999110860193,long
CHENRES14DEL02 ,30.0,4.8,13.026279,80.174568,13.106279,80.254568,sandstorms,jam,1,buffet,motorcycle,1.0,no,metropolitian,26,CHEN,4,3,friday,0,15.0,20.0,night,12.41848049973811,long
BANGRES05DEL01 ,31.0,4.6,12.970324,77.645748,13.040324,77.715748,windy,low,1,snack,motorcycle,1.0,no,metropolitian,25,BANG,6,3,sunday,1,10.0,23.0,night,10.867473945951692,long
INDORES18DEL01 ,29.0,4.0,22.753839,75.897429,22.823839,75.967429,fog,medium,1,drinks,motorcycle,1.0,no,urban,32,INDO,20,3,sunday,1,5.0,17.0,evening,10.586817607222981,long
RANCHIRES08DEL02 ,32.0,4.9,23.353783,85.326967,23.373783,85.346967,fog,low,0,meal,motorcycle,1.0,no,urban,28,RANCHI,21,3,monday,0,10.0,10.0,morning,3.018883117682491,short
CHENRES09DEL01 ,29.0,4.8,13.044694,80.26147,13.054694,80.27147,sandstorms,low,2,snack,scooter,0.0,no,metropolitian,11,CHEN,3,3,thursday,0,15.0,8.0,morning,1.5523608800116515,short
KOCRES16DEL03 ,22.0,4.8,10.003064,76.307589,10.063064,76.367589,sunny,jam,2,buffet,electric_scooter,1.0,no,metropolitian,18,KOC,15,2,tuesday,0,15.0,19.0,evening,9.363335625303176,medium
BANGRES010DEL02 ,37.0,4.7,12.933298,77.614293,12.983298,77.664293,sunny,medium,1,buffet,motorcycle,0.0,no,metropolitian,16,BANG,3,3,thursday,0,15.0,17.0,evening,7.763196932715944,medium
HYDRES04DEL01 ,25.0,4.9,17.411028,78.329645,17.481028,78.399645,stormy,low,0,snack,motorcycle,0.0,no,metropolitian,24,HYD,10,3,thursday,0,15.0,0.0,after_midnight,10.757536302641865,long
HYDRES12DEL02 ,35.0,4.7,17.429585,78.392621,17.509585,78.472621,stormy,low,0,drinks,motorcycle,1.0,no,urban,28,HYD,31,3,thursday,0,5.0,22.0,night,12.293569688294703,long
JAPRES12DEL02 ,32.0,4.7,26.902908,75.792934,27.032908,75.922934,sandstorms,medium,1,drinks,motorcycle,1.0,no,urban,28,JAP,14,3,monday,0,10.0,17.0,evening,19.363385329656776,very_long
RANCHIRES05DEL03 ,29.0,4.3,23.355164,85.324097,23.385164,85.354097,sunny,jam,0,meal,motorcycle,1.0,no,metropolitian,52,RANCHI,26,3,saturday,1,15.0,20.0,night,4.528225009313327,short
MUMRES07DEL01 ,32.0,4.6,19.091458,72.827808,19.131458,72.867808,cloudy,medium,1,meal,motorcycle,0.0,no,metropolitian,19,MUM,15,3,tuesday,0,10.0,16.0,afternoon,6.11924534302912,medium
JAPRES13DEL01 ,27.0,4.5,26.846156,75.8023,26.956156,75.9123,sunny,low,0,snack,motorcycle,1.0,no,urban,29,JAP,4,3,friday,0,5.0,22.0,night,16.388699354723066,very_long
COIMBRES14DEL01 ,32.0,4.8,11.003681,76.975525,11.073681,77.045525,fog,jam,0,meal,motorcycle,3.0,no,metropolitian,53,COIMB,4,4,monday,0,5.0,21.0,night,10.906379374468557,long
KOCRES17DEL03 ,22.0,4.8,9.959778,76.296106,9.989778,76.326106,fog,low,0,buffet,motorcycle,1.0,no,metropolitian,21,KOC,11,2,friday,0,5.0,22.0,night,4.682081538285076,short
COIMBRES01DEL03 ,27.0,4.6,11.016298,76.972076,11.046298,77.002076,cloudy,medium,0,drinks,motorcycle,1.0,no,metropolitian,21,COIMB,17,3,thursday,0,5.0,18.0,evening,4.674220356187267,short
COIMBRES06DEL02 ,,,11.021278,76.995017,11.151278,77.125017,,,3,drinks,electric_scooter,0.0,no,metropolitian,18,COIMB,10,3,thursday,0,,,,20.25308886851953,very_long
KOLRES07DEL01 ,20.0,4.8,22.547186,88.35068,22.587186,88.39068,sunny,medium,1,snack,scooter,0.0,no,urban,16,KOL,11,2,friday,0,5.0,16.0,afternoon,6.054108966390801,medium
INDORES09DEL02 ,29.0,4.7,22.725835,75.887648,22.805835,75.967648,stormy,jam,2,buffet,electric_scooter,1.0,no,urban,17,INDO,14,3,monday,0,10.0,20.0,night,12.100157238168938,long
MUMRES01DEL03 ,34.0,4.8,19.12663,72.829976,19.18663,72.889976,fog,jam,0,buffet,motorcycle,1.0,no,metropolitian,26,MUM,7,3,monday,0,5.0,20.0,night,9.177683834695673,medium
MYSRES17DEL03 ,39.0,4.5,12.326356,76.619103,12.386356,76.679103,windy,medium,2,snack,scooter,1.0,no,metropolitian,25,MYS,1,4,friday,0,10.0,18.0,evening,9.326561838121483,medium
RANCHIRES02DEL03 ,25.0,4.6,,,,,stormy,medium,0,drinks,motorcycle,1.0,no,metropolitian,22,RANCHI,16,3,wednesday,0,15.0,18.0,evening,,
BANGRES11DEL01 ,34.0,4.7,12.934365,77.616155,13.044365,77.726155,fog,medium,1,meal,motorcycle,1.0,no,metropolitian,34,BANG,23,3,wednesday,0,15.0,19.0,evening,17.07799287216204,very_long
MYSRES11DEL01 ,28.0,4.5,12.323225,76.630028,12.393225,76.700028,sandstorms,medium,0,snack,motorcycle,1.0,no,metropolitian,28,MYS,12,3,saturday,1,15.0,17.0,evening,10.88095073745098,long
AGRRES010DEL02 ,25.0,4.9,27.163303,78.057044,27.243303,78.137044,fog,jam,1,snack,motorcycle,2.0,no,metropolitian,41,AGR,16,2,wednesday,0,10.0,21.0,night,11.90486548713048,long
HYDRES19DEL03 ,32.0,4.8,17.458998,78.500366,17.518998,78.560366,sunny,low,0,meal,motorcycle,0.0,no,metropolitian,28,HYD,1,4,friday,0,15.0,23.0,night,9.219708856174128,medium
PUNERES14DEL02 ,34.0,4.5,18.516216,73.842527,18.566216,73.892527,sunny,medium,0,buffet,motorcycle,1.0,no,urban,21,PUNE,1,4,friday,0,5.0,17.0,evening,7.661331134220826,medium
AGRRES02DEL03 ,27.0,4.7,,,,,sandstorms,jam,1,buffet,scooter,1.0,no,metropolitian,26,AGR,18,2,friday,0,15.0,21.0,night,,
KNPRES03DEL03 ,35.0,4.9,26.469003,80.316344,26.529003,80.376344,cloudy,low,0,drinks,motorcycle,1.0,no,urban,28,KNP,15,2,tuesday,0,5.0,22.0,night,8.953309267799316,medium
JAPRES06DEL03 ,39.0,5.0,26.911927,75.797282,27.051927,75.937282,fog,medium,2,buffet,electric_scooter,1.0,no,metropolitian,32,JAP,8,3,tuesday,0,15.0,17.0,evening,20.85172635753384,very_long
COIMBRES19DEL03 ,27.0,4.9,11.022298,76.998349,11.082298,77.058349,fog,jam,2,meal,scooter,1.0,no,metropolitian,28,COIMB,1,4,friday,0,10.0,21.0,night,9.348112475389563,medium
INDORES17DEL01 ,39.0,4.8,22.761226,75.887522,22.871226,75.997522,sandstorms,jam,0,snack,motorcycle,1.0,no,metropolitian,39,INDO,10,3,thursday,0,15.0,20.0,night,16.634890709262386,very_long
MYSRES010DEL01 ,33.0,4.9,12.321214,76.621094,12.361214,76.661094,fog,high,2,meal,electric_scooter,1.0,no,metropolitian,26,MYS,17,3,thursday,0,5.0,13.0,afternoon,6.2178836475581045,medium
BANGRES04DEL03 ,,,12.98041,77.640489,13.07041,77.730489,windy,low,2,meal,motorcycle,1.0,no,metropolitian,15,BANG,2,4,saturday,1,,,,13.97191478756942,long
INDORES19DEL01 ,34.0,3.8,22.745536,75.893106,22.815536,75.963106,sandstorms,jam,1,meal,motorcycle,1.0,no,metropolitian,36,INDO,4,3,friday,0,15.0,20.0,night,10.587113705075845,long
CHENRES20DEL03 ,33.0,3.5,12.975996,80.221898,13.065996,80.311898,stormy,jam,1,meal,motorcycle,1.0,no,metropolitian,42,CHEN,31,3,thursday,0,15.0,21.0,night,13.972036025783177,long
INDORES06DEL01 ,28.0,4.0,22.728163,75.884212,22.798163,75.954212,sandstorms,jam,0,drinks,motorcycle,2.0,no,metropolitian,33,INDO,27,3,sunday,1,5.0,21.0,night,10.587732954177069,long
INDORES14DEL03 ,27.0,4.7,22.761593,75.886362,22.791593,75.916362,fog,medium,0,buffet,motorcycle,1.0,no,urban,28,INDO,26,3,saturday,1,5.0,18.0,evening,4.537394871786294,short
